"","cap.diameter","cap.shape","gill.attachment","gill.color","stem.height","stem.width","stem.color","season","class"
"34212",1069,"6","0","11",3.25836627558879,1384,"6",0.943194553897495,1
"34214",850,"6","0","5",1.62300180584777,1128,"6",0.943194553897495,1
"34215",789,"6","0","11",1.49169516959119,1074,"6",0.943194553897495,1
"34216",676,"6","0","11",0.974426602519822,853,"6",0.888450287786284,1
"34218",787,"6","0","5",1.84980417756368,1051,"6",0.888450287786284,1
"34219",656,"6","0","11",1.55138000425327,914,"12",0.943194553897495,1
"34220",734,"6","0","11",0.811288054443467,918,"12",0.943194553897495,1
"34221",620,"6","0","5",0.946573679677518,853,"6",0.888450287786284,1
"34222",754,"6","0","5",2.00896373666256,1080,"6",0.943194553897495,1
"34223",629,"6","0","11",2.10048048314442,1022,"6",0.943194553897495,1
"34224",973,"6","0","11",2.68141287385534,1090,"12",0.943194553897495,1
"34225",780,"6","0","11",0.783435131601163,853,"12",0.943194553897495,1
"34226",964,"6","0","5",3.26234526456626,1287,"6",0.943194553897495,1
"34227",717,"6","0","11",2.06466958234717,882,"6",0.943194553897495,1
"34228",676,"6","0","11",1.61504382789283,1059,"6",0.888450287786284,1
"34229",762,"6","0","5",1.70258158539721,943,"12",0.888450287786284,1
"34230",585,"6","0","5",0.998300536384655,812,"12",0.888450287786284,1
"34231",1064,"6","0","5",2.51429533680151,1334,"12",0.943194553897495,1
"34232",636,"6","0","11",1.38028347822197,1072,"6",0.943194553897495,1
"34234",823,"6","0","5",2.32728285486033,1232,"6",0.943194553897495,1
"34235",632,"6","0","5",0.926678734790157,1017,"12",0.888450287786284,1
"34237",731,"6","0","11",2.231787119401,1117,"6",0.943194553897495,1
"34238",805,"6","0","5",2.37503072258999,1146,"12",0.888450287786284,1
"34239",705,"6","0","5",2.7013078187427,1193,"12",0.888450287786284,1
"34240",621,"6","0","11",1.64289675073513,1034,"6",0.888450287786284,1
"34241",696,"6","0","11",1.59514888300547,930,"6",0.888450287786284,1
"34242",769,"6","0","11",2.06466958234717,1205,"6",0.888450287786284,1
"34243",865,"6","0","11",1.39222044515439,1217,"12",0.888450287786284,1
"34244",873,"6","0","5",1.65483371766755,1119,"12",0.888450287786284,1
"34246",516,"6","0","5",1.42405235697417,1098,"12",0.943194553897495,1
"34247",935,"6","0","5",2.21587116349111,1124,"12",0.888450287786284,1
"34248",586,"6","0","11",1.94132092404554,1015,"6",0.888450287786284,1
"34250",643,"6","0","5",1.82990923267632,1076,"6",0.943194553897495,1
"34251",650,"6","0","5",1.08583829388904,945,"6",0.888450287786284,1
"34252",929,"6","0","5",2.39890465645482,1113,"6",0.943194553897495,1
"34253",965,"6","0","5",2.83261445499928,1302,"6",0.888450287786284,1
"34254",868,"6","0","11",1.75032945312688,1100,"6",0.943194553897495,1
"34257",860,"6","0","11",1.94927890200048,1101,"12",0.888450287786284,1
"34258",886,"6","0","11",2.21587116349111,1018,"12",0.888450287786284,1
"34261",766,"6","0","11",2.72120276363006,1135,"6",0.888450287786284,1
"34262",766,"6","0","5",1.82990923267632,1103,"6",0.888450287786284,1
"34263",833,"6","0","5",1.36436752231209,930,"6",0.888450287786284,1
"34264",632,"6","0","11",1.18531301832584,970,"12",0.888450287786284,1
"34265",667,"6","0","11",1.43598932390658,899,"6",0.888450287786284,1
"34267",881,"6","0","5",1.18929200730331,965,"12",0.943194553897495,1
"34268",691,"6","0","11",0.592443660682503,916,"6",0.943194553897495,1
"34269",844,"6","0","11",1.71451855232963,1175,"12",0.943194553897495,1
"34270",730,"6","0","11",1.9612158689329,1010,"12",0.888450287786284,1
"34271",991,"6","0","11",2.1601653178065,1116,"12",0.888450287786284,1
"34272",463,"6","0","11",1.76226642005929,951,"6",0.943194553897495,1
"34273",689,"6","0","5",1.2489768419654,929,"6",0.888450287786284,1
"34274",905,"6","0","5",2.04875362643728,1103,"6",0.943194553897495,1
"34275",905,"6","0","11",1.38824145617692,948,"12",0.943194553897495,1
"34276",736,"6","0","11",1.26887178685276,1040,"12",0.888450287786284,1
"34277",772,"6","0","11",1.78614035392413,991,"12",0.943194553897495,1
"34280",787,"6","0","11",2.04875362643728,1054,"12",0.888450287786284,1
"34283",850,"6","0","5",2.45858949111691,1076,"12",0.888450287786284,1
"34284",1010,"6","0","5",2.36309375565758,1360,"12",0.888450287786284,1
"34286",782,"6","0","11",1.89755204529334,1090,"6",0.888450287786284,1
"34287",753,"6","0","5",0.97044761354235,1006,"6",0.943194553897495,1
"34288",1049,"6","0","11",2.12037542803178,1074,"12",0.943194553897495,1
"34290",750,"6","0","11",1.42405235697417,1213,"12",0.943194553897495,1
"34291",468,"6","0","11",1.28080875378517,1110,"12",0.888450287786284,1
"34293",904,"6","0","5",2.29942993201802,1057,"6",0.943194553897495,1
"34294",574,"6","0","5",0.982384580474766,1022,"6",0.943194553897495,1
"34295",711,"6","0","5",2.09650149416695,1011,"12",0.888450287786284,1
"34296",687,"6","0","5",1.52750607038844,917,"12",0.943194553897495,1
"34298",965,"6","0","5",2.73711871953995,1056,"6",0.943194553897495,1
"34299",665,"6","0","11",0.97044761354235,971,"12",0.888450287786284,1
"34300",747,"6","0","11",1.16541807343848,998,"12",0.888450287786284,1
"34301",802,"6","0","11",1.7463504641494,1103,"12",0.943194553897495,1
"34302",442,"6","0","11",0.99034255842971,845,"6",0.888450287786284,1
"34303",611,"6","0","11",1.5195480924335,1004,"6",0.888450287786284,1
"34305",831,"6","0","5",2.39094667849988,1109,"12",0.888450287786284,1
"34307",759,"6","0","5",1.41609437901922,908,"6",0.888450287786284,1
"34308",667,"6","0","11",1.59912787198294,948,"6",0.888450287786284,1
"34309",899,"6","0","11",2.37900971156746,1226,"12",0.888450287786284,1
"34310",793,"6","0","5",2.37105173361252,964,"12",0.888450287786284,1
"34312",591,"6","0","11",2.08058553825706,902,"12",0.943194553897495,1
"34313",838,"6","0","5",2.47848443600427,1224,"12",0.943194553897495,1
"34314",705,"6","0","5",1.52352708141097,1111,"6",0.943194553897495,1
"34315",809,"6","0","11",3.15093357319705,1293,"12",0.943194553897495,1
"34316",496,"6","0","5",0.660086473299528,641,"12",0.888450287786284,1
"34317",746,"6","0","5",1.9890687917752,985,"12",0.888450287786284,1
"34318",748,"6","0","11",1.98111081382026,928,"6",0.888450287786284,1
"34320",676,"6","0","5",1.63095978380271,1030,"12",0.888450287786284,1
"34321",889,"6","0","5",1.67074967357744,1109,"12",0.943194553897495,1
"34323",869,"6","0","11",2.67743388487787,1224,"12",0.943194553897495,1
"34324",975,"6","0","11",2.73711871953995,1120,"6",0.888450287786284,1
"34325",707,"6","0","11",1.49965314754614,1038,"6",0.943194553897495,1
"34326",819,"6","0","5",0.982384580474766,1032,"6",0.888450287786284,1
"34327",676,"6","0","5",1.16541807343848,935,"12",0.943194553897495,1
"34328",628,"6","0","11",1.24499785298792,746,"12",0.943194553897495,1
"34330",1006,"6","0","5",2.85648838886411,1238,"12",0.943194553897495,1
"34331",866,"6","0","5",2.6018330943059,1087,"6",0.943194553897495,1
"34332",646,"6","0","5",1.41211539004175,1055,"6",0.943194553897495,1
"34333",811,"6","0","5",2.45063151316196,1152,"12",0.943194553897495,1
"34335",770,"6","0","5",1.41211539004175,1056,"12",0.888450287786284,1
"34336",898,"6","0","5",1.24499785298792,1043,"6",0.888450287786284,1
"34340",1011,"6","0","5",2.4028836454323,1245,"12",0.943194553897495,1
"34342",863,"6","0","5",2.70926579669765,1098,"6",0.888450287786284,1
"34343",624,"6","0","5",2.82863546602181,1203,"12",0.943194553897495,1
"34344",975,"6","0","11",1.77420338699171,996,"6",0.888450287786284,1
"34345",776,"6","0","5",2.13629138394167,1212,"12",0.943194553897495,1
"34346",943,"6","0","11",2.51827432577899,1296,"6",0.888450287786284,1
"34347",818,"6","0","11",0.564590737840199,922,"6",0.943194553897495,1
"34348",540,"6","0","11",2.50633735884657,1211,"12",0.943194553897495,1
"34349",703,"6","0","5",1.2052079632132,1162,"6",0.943194553897495,1
"34350",633,"6","0","5",0.898825811947853,1010,"12",0.888450287786284,1
"34351",606,"6","0","5",2.03681665950487,1070,"12",0.943194553897495,1
"34352",1023,"6","0","5",2.9718790692108,1513,"6",0.943194553897495,1
"34353",783,"6","0","11",1.61504382789283,1017,"12",0.888450287786284,1
"34354",907,"6","0","11",2.10843846109936,1021,"6",0.943194553897495,1
"34355",928,"6","0","11",1.88163608938345,1208,"12",0.888450287786284,1
"34356",722,"6","0","11",1.14552312855112,999,"6",0.943194553897495,1
"34357",748,"6","0","5",1.75430844210435,1056,"6",0.943194553897495,1
"34358",784,"6","0","11",1.43598932390658,931,"12",0.888450287786284,1
"34360",694,"6","0","5",2.18006026269386,1127,"12",0.943194553897495,1
"34361",507,"6","0","11",1.69860259641974,1112,"6",0.943194553897495,1
"34362",764,"6","0","11",2.45461050213943,1102,"12",0.888450287786284,1
"34363",954,"6","0","11",2.6734548959004,1210,"6",0.888450287786284,1
"34364",720,"6","0","5",1.6906446184648,962,"6",0.943194553897495,1
"34366",728,"6","0","5",1.73043450823952,1049,"12",0.888450287786284,1
"34369",1065,"6","0","5",2.45461050213943,1039,"12",0.888450287786284,1
"34370",939,"6","0","11",2.61377006123832,1221,"6",0.943194553897495,1
"34371",708,"6","0","11",1.55933798220822,973,"6",0.943194553897495,1
"34372",736,"6","0","11",1.29672470969506,1239,"12",0.943194553897495,1
"34373",796,"6","0","11",1.85378316654115,1249,"12",0.888450287786284,1
"34374",703,"6","0","11",1.3484515664022,960,"6",0.888450287786284,1
"34375",701,"6","0","5",0.902804800925325,929,"6",0.943194553897495,1
"34376",578,"6","0","5",1.37232550026703,1125,"12",0.888450287786284,1
"34377",680,"6","0","5",0.43328410158362,1012,"6",0.943194553897495,1
"34379",636,"6","0","5",1.5195480924335,1016,"12",0.943194553897495,1
"34380",593,"6","0","11",0.469095002380869,838,"6",0.888450287786284,1
"34381",740,"6","0","5",1.13756515059618,898,"12",0.888450287786284,1
"34382",531,"6","0","11",0.584485682727559,893,"12",0.888450287786284,1
"34383",789,"6","0","11",1.72247653028457,1056,"6",0.888450287786284,1
"34384",798,"6","0","11",2.47052645804932,1178,"6",0.943194553897495,1
"34385",860,"6","0","11",1.25693481992034,991,"12",0.943194553897495,1
"34386",531,"6","0","5",0.345746344079234,777,"12",0.888450287786284,1
"34387",826,"6","0","5",1.37232550026703,905,"12",0.888450287786284,1
"34388",818,"6","0","11",3.10318570546738,1154,"12",0.888450287786284,1
"34389",786,"6","0","5",2.17210228473892,1003,"12",0.943194553897495,1
"34390",677,"6","0","11",2.2596400422433,1164,"6",0.888450287786284,1
"34391",751,"6","0","5",1.83786721063126,1116,"12",0.888450287786284,1
"34393",674,"6","0","5",0.946573679677518,962,"6",0.888450287786284,1
"34395",552,"6","0","5",0.823225021375883,856,"12",0.943194553897495,1
"34396",735,"6","0","5",2.6018330943059,1246,"12",0.943194553897495,1
"34397",764,"6","0","11",1.2768297648077,1037,"12",0.943194553897495,1
"34398",611,"6","0","11",1.08981728286651,957,"12",0.943194553897495,1
"34399",704,"6","0","11",1.82990923267632,989,"12",0.943194553897495,1
"34400",538,"6","0","11",1.56729596016316,827,"12",0.888450287786284,1
"34401",860,"6","0","11",1.83786721063126,1071,"6",0.943194553897495,1
"34402",647,"6","0","11",1.21714493014562,973,"12",0.888450287786284,1
"34403",962,"6","0","11",2.29147195406308,1363,"12",0.888450287786284,1
"34404",691,"6","0","11",1.02615345922696,1084,"12",0.943194553897495,1
"34405",926,"6","0","11",2.12037542803178,1053,"12",0.943194553897495,1
"34406",809,"6","0","11",1.66279169562249,1137,"12",0.888450287786284,1
"34407",447,"6","0","11",1.84582518858621,1085,"12",0.888450287786284,1
"34408",792,"6","0","5",1.48771618061372,1002,"6",0.888450287786284,1
"34410",537,"6","0","11",0.309935443281986,824,"12",0.943194553897495,1
"34411",897,"6","0","5",2.65753893999051,1114,"12",0.943194553897495,1
"34412",977,"6","0","5",2.12833340598672,1118,"12",0.943194553897495,1
"34413",718,"6","0","5",1.66677068459996,957,"12",0.943194553897495,1
"34414",768,"6","0","11",1.42007336799669,949,"12",0.943194553897495,1
"34415",615,"6","0","11",1.44394730186153,991,"6",0.943194553897495,1
"34418",264,"6","5","3",0.322723804136074,563,"6",0.888450287786284,1
"34419",416,"6","5","3",0.170670829070463,675,"5",0.943194553897495,1
"34420",276,"6","5","5",0.800202481432723,493,"11",0.943194553897495,1
"34421",240,"6","5","9",0.210460718845184,700,"11",0.943194553897495,1
"34422",365,"0","5","5",0.0154902589490523,607,"11",0.888450287786284,1
"34423",307,"6","5","9",0.00355329201663611,658,"6",0.888450287786284,1
"34424",343,"0","5","3",0.326702793113546,639,"11",0.943194553897495,1
"34425",340,"0","5","5",0.150775884183103,784,"11",0.888450287786284,1
"34426",339,"6","5","9",0.33778836612429,795,"6",0.888450287786284,1
"34427",424,"6","5","5",0.0274272258814686,749,"11",0.888450287786284,1
"34428",405,"6","5","9",0.10387941037511,710,"6",0.943194553897495,1
"34429",398,"0","5","9",0.2192700907218,674,"11",0.888450287786284,1
"34430",368,"0","5","9",0.458009429370124,657,"11",0.943194553897495,1
"34432",363,"6","5","9",0.0640895206003892,706,"5",0.888450287786284,1
"34433",271,"0","5","3",0.00838367491578012,773,"6",0.943194553897495,1
"34434",414,"6","5","9",0.0640895206003892,729,"5",0.888450287786284,1
"34436",400,"0","5","3",0.0282786198031405,672,"5",0.888450287786284,1
"34438",449,"0","5","9",0.278103531462209,803,"11",0.888450287786284,1
"34439",417,"6","5","3",0.130880939295742,784,"11",0.943194553897495,1
"34440",408,"0","5","3",0.29799847634957,844,"11",0.943194553897495,1
"34441",264,"0","5","9",0.155606267082247,709,"6",0.888450287786284,1
"34442",211,"0","5","3",0.294870881293769,605,"11",0.943194553897495,1
"34443",364,"0","5","5",0.0282786198031405,679,"6",0.888450287786284,1
"34444",319,"0","5","5",0.115816377307526,595,"5",0.888450287786284,1
"34445",409,"6","5","3",0.0950700384984938,778,"6",0.943194553897495,1
"34446",324,"6","5","3",0.135711322194886,650,"5",0.943194553897495,1
"34447",329,"0","5","9",0.246271619642433,656,"11",0.943194553897495,1
"34448",237,"6","5","3",0.533610219942094,535,"5",0.943194553897495,1
"34449",404,"6","5","9",0.194544762935296,720,"11",0.943194553897495,1
"34450",428,"0","5","5",0.00440468593830804,762,"5",0.943194553897495,1
"34451",427,"6","5","3",0.0839844654877495,655,"5",0.888450287786284,1
"34452",402,"0","5","5",0.341767355101762,815,"5",0.943194553897495,1
"34453",291,"6","5","3",0.19937514583444,686,"6",0.888450287786284,1
"34454",254,"6","5","3",0.43015650652782,524,"6",0.888450287786284,1
"34455",281,"6","5","3",0.0640895206003892,695,"5",0.888450287786284,1
"34456",405,"6","5","3",0.162712851115519,778,"11",0.888450287786284,1
"34458",285,"6","5","5",0.0760264875328054,564,"5",0.943194553897495,1
"34459",382,"6","5","5",0.056131542645445,683,"11",0.888450287786284,1
"34460",438,"0","5","9",0.218418696800128,918,"5",0.888450287786284,1
"34462",283,"0","5","5",0.0322576087806126,609,"6",0.888450287786284,1
"34463",426,"6","5","5",0.294019487372097,798,"6",0.943194553897495,1
"34464",281,"0","5","5",0.0154902589490523,632,"11",0.943194553897495,1
"34466",241,"0","5","5",0.0481735646905009,759,"5",0.888450287786284,1
"34467",277,"0","5","3",0.111837388330054,562,"6",0.888450287786284,1
"34469",384,"0","5","5",0.0274272258814686,631,"6",0.888450287786284,1
"34471",407,"0","5","9",0.146796895205631,760,"6",0.888450287786284,1
"34472",308,"6","5","5",0.366492682888267,625,"6",0.888450287786284,1
"34473",362,"0","5","3",0.155606267082247,663,"5",0.888450287786284,1
"34474",455,"6","5","3",0.365641288966595,922,"5",0.943194553897495,1
"34475",346,"6","5","9",0.211312112766856,678,"11",0.888450287786284,1
"34476",335,"6","5","3",0.290891892316297,572,"5",0.888450287786284,1
"34477",411,"0","5","9",0.234334652710016,712,"11",0.943194553897495,1
"34478",409,"0","5","5",0.0115112699715803,812,"11",0.888450287786284,1
"34479",385,"6","5","3",0.301977465327042,799,"5",0.943194553897495,1
"34481",345,"6","5","3",0.10700700543091,623,"11",0.888450287786284,1
"34482",339,"0","5","3",0.115816377307526,723,"11",0.888450287786284,1
"34484",243,"6","5","9",0.362513693910795,550,"6",0.943194553897495,1
"34485",452,"0","5","9",0.154754873160575,751,"11",0.943194553897495,1
"34486",333,"0","5","9",0.19937514583444,699,"6",0.943194553897495,1
"34487",371,"0","5","5",0.119795366284998,682,"6",0.943194553897495,1
"34488",314,"6","5","9",0.318744815158602,645,"5",0.888450287786284,1
"34489",421,"6","5","5",0.43015650652782,703,"5",0.943194553897495,1
"34490",309,"6","5","9",0.190565773957824,804,"5",0.888450287786284,1
"34491",336,"0","5","5",0.0751750936111334,718,"11",0.888450287786284,1
"34493",445,"0","5","3",0.0592591377012451,652,"5",0.943194553897495,1
"34494",380,"0","5","9",0.198523751912768,877,"11",0.943194553897495,1
"34495",407,"6","5","5",0.191417167879496,643,"11",0.943194553897495,1
"34496",382,"0","5","5",0.0831330715660776,823,"11",0.943194553897495,1
"34497",375,"0","5","9",0.235186046631688,549,"11",0.943194553897495,1
"34498",380,"6","5","9",0.103028016453438,764,"5",0.888450287786284,1
"34502",320,"6","5","9",0.485862352212429,523,"5",0.943194553897495,1
"34503",430,"0","5","9",0.211312112766856,763,"6",0.888450287786284,1
"34504",417,"6","5","9",0.122922961340798,711,"11",0.888450287786284,1
"34506",323,"6","5","9",0.354555715955851,591,"11",0.943194553897495,1
"34507",378,"6","5","5",0.174649818047935,586,"11",0.943194553897495,1
"34508",408,"6","5","3",0.146796895205631,736,"6",0.888450287786284,1
"34509",312,"0","5","9",0.446072462437708,639,"5",0.943194553897495,1
"34510",359,"6","5","5",0.186586784980351,733,"5",0.888450287786284,1
"34511",403,"6","5","5",0.166691840092991,738,"11",0.888450287786284,1
"34512",257,"0","5","9",0.529631230964622,536,"11",0.888450287786284,1
"34513",207,"6","5","5",0.00838367491578012,692,"11",0.943194553897495,1
"34515",254,"6","5","3",0.378429649820683,594,"5",0.943194553897495,1
"34516",281,"0","5","5",0.0282786198031405,632,"5",0.888450287786284,1
"34517",340,"6","5","3",0.0601105316229171,729,"11",0.888450287786284,1
"34518",321,"6","5","5",0.210460718845184,828,"6",0.943194553897495,1
"34520",268,"0","5","9",0.138838917250687,741,"6",0.943194553897495,1
"34522",369,"6","5","5",0.051301159746301,734,"6",0.943194553897495,1
"34523",318,"6","5","5",0.0672171156561893,685,"5",0.943194553897495,1
"34524",240,"6","5","9",0.434135495505292,663,"6",0.888450287786284,1
"34525",312,"0","5","9",0.131732333217414,699,"5",0.943194553897495,1
"34526",390,"0","5","5",0.0751750936111334,768,"11",0.943194553897495,1
"34527",278,"6","5","3",0.442093473460236,639,"5",0.943194553897495,1
"34528",342,"6","5","5",0.163564245037191,639,"5",0.888450287786284,1
"34529",327,"6","5","5",0.211312112766856,561,"5",0.888450287786284,1
"34530",421,"6","5","3",0.167543234014663,677,"6",0.888450287786284,1
"34531",450,"6","5","9",0.00355329201663611,717,"6",0.943194553897495,1
"34532",441,"0","5","3",0.12377435526247,617,"11",0.888450287786284,1
"34533",424,"6","5","5",0.477052980335813,906,"6",0.888450287786284,1
"34534",327,"6","5","5",0.0800054765102775,676,"11",0.943194553897495,1
"34536",372,"0","5","5",0.0521525536679729,733,"6",0.943194553897495,1
"34537",385,"0","5","5",0.278954925383881,691,"5",0.888450287786284,1
"34538",378,"0","5","5",0.0680685095778612,778,"5",0.888450287786284,1
"34539",282,"6","5","5",0.215291101744328,579,"6",0.943194553897495,1
"34540",408,"0","5","9",0.179480200947079,708,"5",0.888450287786284,1
"34541",283,"0","5","5",0.414240550617932,601,"6",0.888450287786284,1
"34542",270,"6","5","5",0.696748768018449,450,"6",0.888450287786284,1
"34543",204,"6","5","5",0.477904374257485,632,"11",0.943194553897495,1
"34544",402,"0","5","5",0.214439707822656,801,"11",0.888450287786284,1
"34545",363,"0","5","3",0.103028016453438,618,"11",0.888450287786284,1
"34546",261,"0","5","3",0.0521525536679729,658,"5",0.943194553897495,1
"34549",390,"0","5","9",0.258208586574849,707,"6",0.943194553897495,1
"34550",427,"0","5","9",0.223249079699272,762,"11",0.943194553897495,1
"34551",356,"0","5","3",0.135711322194886,685,"5",0.888450287786284,1
"34552",467,"0","5","3",0.166691840092991,740,"5",0.943194553897495,1
"34554",233,"6","5","3",0.318744815158602,606,"6",0.888450287786284,1
"34556",393,"6","5","3",0.198523751912768,783,"11",0.888450287786284,1
"34557",326,"6","5","5",0.0552801487237731,754,"5",0.888450287786284,1
"34558",281,"0","5","3",0.0800054765102775,678,"6",0.888450287786284,1
"34559",419,"0","5","3",0.0760264875328054,640,"5",0.943194553897495,1
"34560",369,"6","5","3",0.0999004213976378,624,"6",0.943194553897495,1
"34563",369,"0","5","5",0.207333123789384,690,"6",0.943194553897495,1
"34564",322,"6","5","5",0.243144024586632,618,"11",0.943194553897495,1
"34565",175,"6","5","3",0.418219539595404,658,"6",0.888450287786284,1
"34566",424,"6","5","9",0.633084944378896,608,"5",0.943194553897495,1
"34567",275,"0","5","5",0.617168988469007,661,"11",0.888450287786284,1
"34568",436,"0","5","5",0.374450660843211,700,"6",0.943194553897495,1
"34569",337,"6","5","3",0.259059980496521,618,"5",0.888450287786284,1
"34570",468,"6","5","5",0.135711322194886,820,"6",0.888450287786284,1
"34571",449,"0","5","9",0.409410167718788,813,"6",0.888450287786284,1
"34572",291,"6","5","5",0.135711322194886,707,"5",0.888450287786284,1
"34573",395,"0","5","9",0.243144024586632,578,"11",0.888450287786284,1
"34574",355,"0","5","5",0.421347134651204,764,"6",0.888450287786284,1
"34575",378,"0","5","9",0.266166564529793,748,"5",0.888450287786284,1
"34576",279,"6","5","3",0.235186046631688,671,"5",0.943194553897495,1
"34577",322,"6","5","5",0.469946396302541,584,"6",0.888450287786284,1
"34578",305,"6","5","3",0.0592591377012451,785,"11",0.888450287786284,1
"34579",379,"6","5","9",0.234334652710016,704,"11",0.888450287786284,1
"34580",366,"0","5","9",0.182607796002879,851,"6",0.943194553897495,1
"34581",418,"0","5","3",0.378429649820683,554,"11",0.943194553897495,1
"34582",374,"0","5","9",0.438114484482764,635,"11",0.943194553897495,1
"34583",329,"0","5","5",0.394345605730571,683,"6",0.943194553897495,1
"34584",241,"0","5","5",0.497799319144845,555,"5",0.888450287786284,1
"34585",378,"6","5","3",0.0592591377012451,590,"5",0.943194553897495,1
"34586",163,"0","5","3",0.56544213176187,562,"11",0.943194553897495,1
"34587",212,"0","5","5",0.223249079699272,634,"5",0.888450287786284,1
"34588",399,"0","5","3",0.051301159746301,780,"5",0.888450287786284,1
"34589",406,"6","5","9",0.441242079538564,790,"6",0.943194553897495,1
"34590",393,"6","5","5",0.278103531462209,776,"6",0.888450287786284,1
"34591",312,"0","5","3",0.581358087671759,629,"11",0.888450287786284,1
"34593",432,"6","5","9",0.122922961340798,766,"6",0.943194553897495,1
"34595",276,"6","5","5",0.298849870271241,592,"5",0.943194553897495,1
"34596",228,"0","5","3",0.688790790063505,571,"11",0.888450287786284,1
"34598",361,"0","5","3",0.00838367491578012,666,"11",0.943194553897495,1
"34599",332,"0","5","5",0.111837388330054,638,"11",0.888450287786284,1
"34600",384,"6","5","5",0.187438178902023,699,"6",0.943194553897495,1
"34602",393,"0","5","3",0.270145553507265,739,"6",0.888450287786284,1
"34603",371,"6","5","3",0.235186046631688,643,"11",0.888450287786284,1
"34604",362,"6","5","9",0.214439707822656,754,"6",0.888450287786284,1
"34605",294,"0","5","9",0.130880939295742,733,"5",0.943194553897495,1
"34608",389,"0","5","9",0.0720474985553333,598,"11",0.943194553897495,1
"34609",459,"6","5","3",0.580506693750087,856,"5",0.943194553897495,1
"34610",405,"6","5","9",0.198523751912768,681,"5",0.943194553897495,1
"34611",390,"0","5","9",0.0123626638932522,796,"5",0.888450287786284,1
"34612",266,"6","5","3",0.497799319144845,622,"11",0.888450287786284,1
"34613",445,"6","5","5",0.425326123628676,881,"6",0.888450287786284,1
"34614",300,"6","5","3",0.0680685095778612,633,"6",0.888450287786284,1
"34615",427,"6","5","5",0.203354134811912,687,"11",0.943194553897495,1
"34616",360,"0","5","9",0.513715275054733,650,"6",0.943194553897495,1
"34617",375,"6","5","9",0.111837388330054,636,"5",0.888450287786284,1
"34618",512,"0","5","9",0.0831330715660776,781,"5",0.943194553897495,1
"34619",479,"6","5","5",0.0839844654877495,762,"6",0.943194553897495,1
"34620",353,"0","5","5",0.223249079699272,681,"5",0.943194553897495,1
"34621",232,"6","5","5",0.537589208919566,590,"6",0.943194553897495,1
"34622",369,"0","5","3",0.0203206418481963,767,"6",0.888450287786284,1
"34623",434,"0","5","9",0.000425696960835969,746,"11",0.888450287786284,1
"34624",449,"6","5","5",0.190565773957824,758,"5",0.888450287786284,1
"34625",324,"6","5","3",0.119795366284998,672,"5",0.943194553897495,1
"34626",388,"6","5","3",0.155606267082247,714,"11",0.888450287786284,1
"34627",247,"6","5","3",0.792244503477779,481,"5",0.943194553897495,1
"34628",323,"0","5","9",0.0194692479265244,742,"5",0.888450287786284,1
"34629",361,"6","5","5",0.0601105316229171,788,"11",0.888450287786284,1
"34630",305,"6","5","9",0.305956454304514,742,"11",0.888450287786284,1
"34631",416,"0","5","9",0.259059980496521,738,"5",0.943194553897495,1
"34632",290,"0","5","3",0.0433431817913568,614,"11",0.943194553897495,1
"34636",347,"6","5","3",0.747624230803914,793,"6",0.943194553897495,1
"34638",412,"6","5","3",0.0760264875328054,678,"6",0.888450287786284,1
"34639",408,"6","5","9",0.247123013564105,657,"6",0.888450287786284,1
"34640",320,"6","5","9",0.282933914361353,651,"5",0.943194553897495,1
"34641",384,"6","5","9",0.178628807025407,702,"6",0.943194553897495,1
"34642",302,"6","5","9",0.056131542645445,681,"11",0.888450287786284,1
"34643",230,"6","5","3",0.473925385280013,569,"5",0.888450287786284,1
"34644",336,"0","5","3",0.234334652710016,718,"6",0.888450287786284,1
"34645",384,"6","5","9",0.00355329201663611,754,"5",0.888450287786284,1
"34646",341,"6","5","5",0.0203206418481963,751,"11",0.888450287786284,1
"34647",382,"6","5","9",0.282082520439681,714,"5",0.943194553897495,1
"34648",394,"0","5","5",0.294019487372097,669,"6",0.888450287786284,1
"34649",420,"6","5","3",0.238313641687488,812,"11",0.888450287786284,1
"34650",307,"6","5","9",0.358534704933323,551,"5",0.943194553897495,1
"34651",337,"0","5","5",0.488989947268229,777,"5",0.943194553897495,1
"34652",286,"0","5","9",0.533610219942094,633,"5",0.888450287786284,1
"34653",486,"6","5","3",0.259059980496521,644,"6",0.888450287786284,1
"34654",355,"0","5","5",0.127753344239942,662,"5",0.943194553897495,1
"34655",415,"0","5","3",0.0203206418481963,605,"11",0.943194553897495,1
"34656",270,"6","5","9",0.247123013564105,630,"11",0.943194553897495,1
"34657",399,"6","5","5",0.0871120605435497,727,"6",0.943194553897495,1
"34658",316,"6","5","3",0.0711961046336614,734,"5",0.888450287786284,1
"34659",408,"6","5","3",0.0194692479265244,631,"6",0.888450287786284,1
"34661",411,"0","5","3",0.051301159746301,698,"5",0.943194553897495,1
"34662",363,"0","5","3",0.0672171156561893,669,"6",0.943194553897495,1
"34664",341,"0","5","5",0.0282786198031405,744,"5",0.943194553897495,1
"34665",404,"0","5","9",0.0632381266787172,738,"11",0.943194553897495,1
"34666",447,"0","5","9",0.139690311172359,667,"6",0.888450287786284,1
"34667",347,"6","5","5",0.306807848226186,644,"5",0.943194553897495,1
"34668",428,"6","5","9",0.187438178902023,707,"5",0.888450287786284,1
"34669",396,"0","5","5",0.134859928273215,733,"11",0.943194553897495,1
"34670",434,"6","5","3",0.457158035448453,896,"11",0.888450287786284,1
